Order_ID,Order_Date,Month,Month_No,Customer_ID,State,Sales_Channel,Category,Product,Quantity,Unit_Price_INR,Discount_Pct,Gross_Sales_INR,Discount_Amount_INR,Net_Sales_INR,Cost_INR,Profit_INR,Profit_Margin_Pct,Payment_Method
ORD0550,2025-01-29,January,1,CUST0147,Maharashtra,Marketplace,Office Supplies,Printer Paper,6,1024.25,0.2,6145.5,1229.1000000000001,4916.4,2851.5119999999997,2064.888,42.00000000000001,Cash
ORD0551,2025-06-24,June,6,CUST0016,Maharashtra,Online,Clothing,Sneakers,3,841.23,0.0,2523.69,0.0,2523.69,1388.0295,1135.6605,44.99999999999999,Net Banking
ORD0552,2025-11-23,November,11,CUST0001,Telangana,Marketplace,Grocery,Rice,2,263.07,0.1,526.14,52.614000000000004,473.52599999999995,340.93871999999993,132.58728000000002,28.000000000000007,UPI
ORD0553,2025-11-02,November,11,CUST0279,Rajasthan,Marketplace,Clothing,Formal Shirt,1,1198.19,0.05,1198.19,59.90950000000001,1138.2805,626.0542750000001,512.226225,44.99999999999999,Debit Card
ORD0554,2025-01-25,January,1,CUST0146,West Bengal,Marketplace,Furniture,Bookshelf,6,11098.14,0.15,66588.84,9988.326,56600.513999999996,38488.34952,18112.164479999992,31.99999999999999,UPI
ORD0555,2025-08-20,August,8,CUST0006,Tamil Nadu,Marketplace,Clothing,Formal Shirt,4,2344.54,0.05,9378.16,468.908,8909.252,4900.088600000001,4009.1633999999995,44.99999999999999,Net Banking
ORD0556,2025-07-16,July,7,CUST0066,Telangana,Marketplace,Electronics,Keyboard,4,18204.8,0.2,72819.2,14563.84,58255.36,45439.1808,12816.179199999999,21.999999999999996,Credit Card
ORD0557,2025-06-24,June,6,CUST0203,Maharashtra,Marketplace,Clothing,Formal Shirt,7,2903.78,0.15,20326.460000000003,3048.9690000000005,17277.491,9502.620050000001,7774.87095,44.99999999999999,Credit Card
ORD0558,2025-08-26,August,8,CUST0193,Maharashtra,Marketplace,Grocery,Biscuits,6,889.78,0.1,5338.68,533.868,4804.812,3459.4646399999997,1345.3473600000002,28.000000000000004,Credit Card
ORD0559,2025-03-17,March,3,CUST0028,Uttar Pradesh,Online,Clothing,T-Shirt,4,4523.59,0.1,18094.36,1809.4360000000001,16284.924,8956.708200000001,7328.2158,44.99999999999999,Net Banking
ORD0560,2025-04-09,April,4,CUST0126,Karnataka,Retail Store,Furniture,Table,7,11855.92,0.1,82991.44,8299.144,74692.296,50790.761280000006,23901.534719999996,31.999999999999996,Debit Card
ORD0561,2025-06-22,June,6,CUST0282,Tamil Nadu,Online,Grocery,Rice,4,889.7,0.15,3558.8,533.82,3024.98,2177.9856,846.9944,28.000000000000004,UPI
ORD0562,2025-03-06,March,3,CUST0158,Delhi,Marketplace,Grocery,Rice,7,398.25,0.15,2787.75,418.16249999999997,2369.5875,1706.103,663.4845,28.000000000000004,Net Banking
ORD0563,2025-11-09,November,11,CUST0168,Maharashtra,Retail Store,Office Supplies,Printer Paper,5,639.05,0.0,3195.25,0.0,3195.25,1853.245,1342.005,42.00000000000001,Cash
ORD0564,2025-12-13,December,12,CUST0287,Gujarat,Retail Store,Grocery,Coffee,3,849.2,0.15,2547.6000000000004,382.14000000000004,2165.4600000000005,1559.1312000000003,606.3288000000002,28.000000000000004,Net Banking
ORD0565,2025-06-26,June,6,CUST0028,West Bengal,Retail Store,Clothing,T-Shirt,5,5515.78,0.0,27578.899999999998,0.0,27578.899999999998,15168.395,12410.504999999997,44.99999999999999,Credit Card
ORD0566,2025-10-24,October,10,CUST0075,Delhi,Marketplace,Grocery,Coffee,3,378.47,0.15,1135.41,170.3115,965.0985000000001,694.8709200000001,270.22758,27.999999999999996,Debit Card
ORD0567,2025-08-13,August,8,CUST0237,Maharashtra,Retail Store,Office Supplies,Notebook,2,1814.59,0.1,3629.18,362.918,3266.2619999999997,1894.4319599999997,1371.83004,42.00000000000001,Cash
ORD0568,2025-06-02,June,6,CUST0226,Maharashtra,Marketplace,Beauty,Moisturizer,1,3043.49,0.15,3043.49,456.52349999999996,2586.9665,1345.22258,1241.74392,48.0,UPI
ORD0569,2025-01-16,January,1,CUST0236,Tamil Nadu,Marketplace,Grocery,Cooking Oil,3,344.11,0.1,1032.33,103.233,929.097,668.94984,260.14716,27.999999999999996,Credit Card
ORD0570,2025-12-11,December,12,CUST0048,Karnataka,Marketplace,Beauty,Shampoo,5,2140.37,0.1,10701.849999999999,1070.185,9631.664999999999,5008.4658,4623.199199999999,48.0,Credit Card
ORD0571,2025-01-30,January,1,CUST0015,Uttar Pradesh,Marketplace,Electronics,Laptop,4,41001.73,0.0,164006.92,0.0,164006.92,127925.39760000001,36081.5224,22.0,Net Banking
ORD0572,2025-05-17,May,5,CUST0069,Karnataka,Online,Furniture,Table,4,8484.95,0.1,33939.8,3393.9800000000005,30545.820000000003,20771.157600000002,9774.662400000001,32.0,Credit Card
ORD0573,2025-04-21,April,4,CUST0189,West Bengal,Marketplace,Furniture,Office Chair,5,23464.16,0.3,117320.8,35196.24,82124.56,55844.700800000006,26279.85919999999,31.99999999999999,Net Banking
ORD0574,2025-09-24,September,9,CUST0141,Gujarat,Retail Store,Office Supplies,Stapler,5,431.5,0.2,2157.5,431.5,1726.0,1001.0799999999999,724.9200000000001,42.00000000000001,UPI
ORD0575,2025-11-04,November,11,CUST0296,Karnataka,Online,Furniture,Cabinet,6,11740.36,0.05,70442.16,3522.108,66920.052,45505.63536,21414.416639999996,31.999999999999996,Credit Card
ORD0576,2025-06-28,June,6,CUST0276,Karnataka,Online,Beauty,Sunscreen,7,699.52,0.05,4896.639999999999,244.832,4651.807999999999,2418.9401599999997,2232.8678399999994,48.0,Credit Card
ORD0577,2025-06-02,June,6,CUST0070,Maharashtra,Retail Store,Beauty,Moisturizer,2,2097.7,0.05,4195.4,209.76999999999998,3985.6299999999997,2072.5276,1913.1023999999998,48.0,Credit Card
ORD0578,2025-03-16,March,3,CUST0144,Tamil Nadu,Online,Grocery,Tea,4,907.0,0.05,3628.0,181.4,3446.6,2481.5519999999997,965.0480000000002,28.000000000000007,UPI
ORD0579,2025-02-04,February,2,CUST0030,Maharashtra,Online,Grocery,Rice,1,806.37,0.15,806.37,120.9555,685.4145,493.49843999999996,191.91606000000002,28.000000000000004,Debit Card
ORD0580,2025-03-13,March,3,CUST0273,Karnataka,Marketplace,Furniture,Desk,4,15999.28,0.1,63997.12,6399.712,57597.408,39166.237440000004,18431.17056,31.999999999999996,Credit Card
ORD0581,2025-02-05,February,2,CUST0285,West Bengal,Marketplace,Electronics,Laptop,6,47348.4,0.25,284090.4,71022.6,213067.80000000002,166192.88400000002,46874.916,21.999999999999996,Debit Card
ORD0582,2025-01-26,January,1,CUST0166,Maharashtra,Retail Store,Office Supplies,File Folder,6,848.95,0.2,5093.700000000001,1018.7400000000002,4074.9600000000005,2363.4768,1711.4832000000006,42.00000000000001,Debit Card
ORD0583,2025-11-24,November,11,CUST0109,Madhya Pradesh,Online,Office Supplies,Stapler,4,794.66,0.2,3178.64,635.7280000000001,2542.912,1474.8889599999998,1068.02304,42.00000000000001,Debit Card
ORD0584,2025-09-03,September,9,CUST0230,Karnataka,Marketplace,Beauty,Face Wash,7,2567.63,0.1,17973.41,1797.3410000000001,16176.069,8411.55588,7764.51312,48.0,Debit Card
ORD0585,2025-11-27,November,11,CUST0165,West Bengal,Marketplace,Furniture,Office Chair,5,16811.07,0.1,84055.35,8405.535000000002,75649.815,51441.874200000006,24207.940799999997,31.999999999999996,Debit Card
ORD0586,2025-02-17,February,2,CUST0270,Madhya Pradesh,Marketplace,Office Supplies,Printer Paper,4,2341.28,0.1,9365.12,936.5120000000002,8428.608,4888.59264,3540.0153600000003,42.00000000000001,Credit Card
ORD0587,2025-07-25,July,7,CUST0050,Uttar Pradesh,Marketplace,Furniture,Bookshelf,7,4095.61,0.1,28669.27,2866.927,25802.343,17545.593240000002,8256.749759999999,31.999999999999996,Net Banking
ORD0588,2025-12-27,December,12,CUST0241,Madhya Pradesh,Retail Store,Furniture,Table,5,5633.22,0.0,28166.100000000002,0.0,28166.100000000002,19152.948000000004,9013.151999999998,31.99999999999999,UPI
ORD0589,2025-12-15,December,12,CUST0192,West Bengal,Retail Store,Furniture,Bookshelf,2,12414.96,0.25,24829.92,6207.48,18622.44,12663.2592,5959.180799999998,31.999999999999996,Credit Card
ORD0590,2025-07-28,July,7,CUST0085,Gujarat,Retail Store,Beauty,Moisturizer,6,3068.28,0.1,18409.68,1840.968,16568.712,8615.73024,7952.981759999999,47.99999999999999,Net Banking
ORD0591,2025-09-29,September,9,CUST0130,Uttar Pradesh,Online,Furniture,Desk,2,17654.8,0.05,35309.6,1765.48,33544.119999999995,22810.0016,10734.118399999996,31.99999999999999,UPI
ORD0592,2025-11-21,November,11,CUST0165,Tamil Nadu,Online,Beauty,Sunscreen,4,205.42,0.1,821.68,82.168,739.512,384.54624,354.96575999999993,47.99999999999999,Credit Card
ORD0593,2025-07-04,July,7,CUST0214,Rajasthan,Retail Store,Furniture,Cabinet,1,14961.03,0.1,14961.03,1496.103,13464.927,9156.15036,4308.77664,32.0,Debit Card
ORD0594,2025-04-07,April,4,CUST0216,Uttar Pradesh,Online,Furniture,Desk,7,23398.18,0.1,163787.26,16378.726000000002,147408.534,100237.80312000001,47170.73088,32.0,Debit Card
ORD0595,2025-06-20,June,6,CUST0228,Rajasthan,Retail Store,Office Supplies,Printer Paper,1,1824.92,0.0,1824.92,0.0,1824.92,1058.4536,766.4664,42.0,Credit Card
ORD0596,2025-12-28,December,12,CUST0113,Gujarat,Marketplace,Electronics,Keyboard,5,12626.36,0.1,63131.8,6313.18,56818.62,44318.5236,12500.096400000002,22.000000000000004,Credit Card
ORD0597,2025-03-20,March,3,CUST0196,Maharashtra,Marketplace,Furniture,Desk,7,17610.72,0.0,123275.04000000001,0.0,123275.04000000001,83827.02720000001,39448.0128,31.999999999999996,Credit Card
ORD0598,2025-09-20,September,9,CUST0052,Delhi,Marketplace,Grocery,Coffee,6,949.88,0.25,5699.28,1424.82,4274.46,3077.6112,1196.8488000000002,28.000000000000004,Net Banking
ORD0599,2025-11-30,November,11,CUST0184,Maharashtra,Retail Store,Electronics,Monitor,3,26575.24,0.3,79725.72,23917.716,55808.004,43530.24312,12277.760880000002,22.000000000000004,Debit Card
ORD0600,2025-11-24,November,11,CUST0083,Rajasthan,Marketplace,Electronics,Laptop,6,21746.42,0.05,130478.51999999999,6523.9259999999995,123954.59399999998,96684.58331999999,27270.010679999992,21.999999999999996,Cash
ORD0601,2025-04-09,April,4,CUST0126,Maharashtra,Online,Grocery,Cooking Oil,6,554.44,0.3,3326.6400000000003,997.9920000000001,2328.648,1676.62656,652.0214400000002,28.000000000000007,Credit Card
ORD0602,2025-01-31,January,1,CUST0207,Tamil Nadu,Retail Store,Grocery,Biscuits,2,392.3,0.05,784.6,39.230000000000004,745.37,536.6664,208.70360000000005,28.000000000000007,Debit Card
ORD0603,2025-02-26,February,2,CUST0198,Gujarat,Online,Clothing,Jacket,2,5501.86,0.05,11003.72,550.186,10453.534,5749.443700000001,4704.090299999999,44.99999999999999,UPI
ORD0604,2025-08-07,August,8,CUST0054,Tamil Nadu,Retail Store,Beauty,Perfume,5,658.71,0.1,3293.55,329.355,2964.195,1541.3814000000002,1422.8136,48.0,UPI
ORD0605,2025-04-10,April,4,CUST0181,Karnataka,Marketplace,Furniture,Desk,3,2823.58,0.2,8470.74,1694.1480000000001,6776.592,4608.08256,2168.50944,32.0,Net Banking
ORD0606,2025-07-25,July,7,CUST0125,Madhya Pradesh,Online,Grocery,Tea,7,731.05,0.15,5117.349999999999,767.6024999999998,4349.7474999999995,3131.8181999999997,1217.9292999999998,27.999999999999996,UPI
ORD0607,2025-12-06,December,12,CUST0211,Delhi,Retail Store,Electronics,Keyboard,6,14738.68,0.1,88432.08,8843.208,79588.872,62079.32016,17509.55184,22.0,UPI
ORD0608,2025-10-06,October,10,CUST0282,Madhya Pradesh,Marketplace,Furniture,Table,5,24002.11,0.3,120010.55,36003.165,84007.38500000001,57125.02180000001,26882.3632,31.999999999999996,Net Banking
ORD0609,2025-02-24,February,2,CUST0097,Karnataka,Retail Store,Office Supplies,File Folder,1,1794.29,0.1,1794.29,179.429,1614.8609999999999,936.6193799999999,678.24162,42.00000000000001,Credit Card
ORD0610,2025-02-04,February,2,CUST0169,Karnataka,Marketplace,Office Supplies,Pen Set,7,1619.83,0.1,11338.81,1133.881,10204.929,5918.8588199999995,4286.070180000001,42.00000000000001,Credit Card
ORD0611,2025-02-01,February,2,CUST0270,Uttar Pradesh,Retail Store,Furniture,Desk,3,4053.33,0.1,12159.99,1215.999,10943.991,7441.913880000001,3502.077119999999,31.99999999999999,Credit Card
ORD0612,2025-08-14,August,8,CUST0097,Telangana,Marketplace,Grocery,Cooking Oil,4,684.73,0.05,2738.92,136.946,2601.974,1873.42128,728.5527200000001,28.000000000000004,Debit Card
ORD0613,2025-07-23,July,7,CUST0187,Delhi,Retail Store,Electronics,Smartphone,7,51280.72,0.15,358965.04000000004,53844.756,305120.28400000004,237993.82152000006,67126.46247999999,21.999999999999993,Cash
ORD0614,2025-04-24,April,4,CUST0203,Telangana,Online,Beauty,Sunscreen,7,857.84,0.1,6004.88,600.488,5404.392,2810.28384,2594.1081599999998,48.0,Debit Card
ORD0615,2025-04-27,April,4,CUST0120,Madhya Pradesh,Online,Grocery,Coffee,1,142.67,0.05,142.67,7.1335,135.5365,97.58627999999999,37.95022,28.000000000000004,UPI
ORD0616,2025-05-10,May,5,CUST0273,Gujarat,Retail Store,Electronics,Smartphone,4,15025.11,0.1,60100.44,6010.044000000001,54090.396,42190.50888,11899.88712,21.999999999999996,Debit Card
ORD0617,2025-12-07,December,12,CUST0274,Telangana,Online,Beauty,Sunscreen,2,3118.78,0.15,6237.56,935.634,5301.926,2757.0015200000003,2544.92448,48.0,Credit Card
ORD0618,2025-01-17,January,1,CUST0047,West Bengal,Online,Electronics,Headphones,6,51309.95,0.1,307859.69999999995,30785.969999999998,277073.73,216117.50939999998,60956.2206,22.000000000000004,Cash
ORD0619,2025-09-04,September,9,CUST0154,Madhya Pradesh,Retail Store,Office Supplies,File Folder,2,2306.1,0.1,4612.2,461.22,4150.98,2407.5683999999997,1743.4116,42.00000000000001,Debit Card
ORD0620,2025-10-25,October,10,CUST0184,Maharashtra,Marketplace,Office Supplies,Notebook,1,818.16,0.1,818.16,81.816,736.3439999999999,427.07951999999995,309.26448,42.00000000000001,Credit Card
ORD0621,2025-12-21,December,12,CUST0189,Rajasthan,Retail Store,Clothing,T-Shirt,4,5675.46,0.15,22701.84,3405.276,19296.564,10613.1102,8683.4538,45.0,UPI
ORD0622,2025-01-25,January,1,CUST0157,Karnataka,Retail Store,Furniture,Table,6,17659.52,0.1,105957.12,10595.712,95361.408,64845.75744,30515.650559999995,31.999999999999996,UPI
ORD0623,2025-11-30,November,11,CUST0026,West Bengal,Online,Office Supplies,Stapler,2,589.75,0.05,1179.5,58.975,1120.525,649.9045,470.6205000000001,42.00000000000001,Debit Card
ORD0624,2025-03-09,March,3,CUST0286,Madhya Pradesh,Retail Store,Beauty,Perfume,2,3358.54,0.1,6717.08,671.7080000000001,6045.371999999999,3143.5934399999996,2901.7785599999997,48.0,UPI
ORD0625,2025-09-26,September,9,CUST0066,Telangana,Online,Grocery,Coffee,6,563.74,0.05,3382.44,169.122,3213.318,2313.58896,899.7290400000002,28.000000000000004,UPI
ORD0626,2025-09-11,September,9,CUST0183,Tamil Nadu,Retail Store,Clothing,Sneakers,2,1342.29,0.15,2684.58,402.68699999999995,2281.893,1255.04115,1026.85185,45.0,Debit Card
ORD0627,2025-06-11,June,6,CUST0278,Delhi,Marketplace,Clothing,Formal Shirt,5,3336.22,0.1,16681.1,1668.11,15012.989999999998,8257.1445,6755.845499999998,44.99999999999999,Debit Card
ORD0628,2025-03-12,March,3,CUST0135,Gujarat,Marketplace,Office Supplies,Pen Set,6,596.78,0.2,3580.68,716.136,2864.544,1661.4355199999998,1203.10848,42.00000000000001,Credit Card
ORD0629,2025-03-10,March,3,CUST0017,Telangana,Online,Beauty,Sunscreen,5,593.05,0.05,2965.25,148.26250000000002,2816.9875,1464.8335000000002,1352.154,48.0,UPI
ORD0630,2025-09-24,September,9,CUST0014,Karnataka,Retail Store,Grocery,Cooking Oil,2,816.97,0.1,1633.94,163.394,1470.546,1058.79312,411.75288,27.999999999999996,Cash
ORD0631,2025-10-21,October,10,CUST0122,Madhya Pradesh,Online,Clothing,Jacket,7,1923.97,0.0,13467.79,0.0,13467.79,7407.284500000001,6060.5055,45.0,Debit Card
ORD0632,2025-09-14,September,9,CUST0106,Gujarat,Retail Store,Clothing,T-Shirt,7,3803.21,0.05,26622.47,1331.1235000000001,25291.3465,13910.240575000002,11381.105924999998,44.99999999999999,Cash
ORD0633,2025-12-04,December,12,CUST0262,Tamil Nadu,Online,Beauty,Moisturizer,3,3244.59,0.2,9733.77,1946.7540000000001,7787.0160000000005,4049.2483200000006,3737.76768,48.0,Debit Card
ORD0634,2025-05-20,May,5,CUST0228,Telangana,Online,Electronics,Monitor,2,38133.43,0.1,76266.86,7626.686000000001,68640.174,53539.33572,15100.838279999996,21.999999999999993,Cash
ORD0635,2025-12-28,December,12,CUST0149,Delhi,Retail Store,Clothing,Sneakers,5,4120.69,0.1,20603.449999999997,2060.345,18543.104999999996,10198.707749999998,8344.397249999998,45.0,UPI
ORD0636,2025-05-09,May,5,CUST0086,Telangana,Marketplace,Furniture,Desk,6,21319.35,0.2,127916.09999999999,25583.22,102332.87999999999,69586.3584,32746.521599999993,31.999999999999996,UPI
ORD0637,2025-02-20,February,2,CUST0200,Gujarat,Retail Store,Furniture,Cabinet,6,13412.9,0.0,80477.4,0.0,80477.4,54724.632,25752.767999999996,31.999999999999996,UPI
ORD0638,2025-02-08,February,2,CUST0244,Telangana,Marketplace,Electronics,Smartphone,3,52631.01,0.2,157893.03,31578.606,126314.424,98525.25072,27789.173280000003,22.000000000000004,UPI
ORD0639,2025-06-29,June,6,CUST0226,West Bengal,Retail Store,Furniture,Cabinet,2,15478.18,0.0,30956.36,0.0,30956.36,21050.324800000002,9906.035199999998,31.999999999999996,UPI
ORD0640,2025-08-01,August,8,CUST0084,Maharashtra,Marketplace,Furniture,Desk,2,4762.66,0.1,9525.32,952.532,8572.788,5829.4958400000005,2743.29216,31.999999999999996,Net Banking
ORD0641,2025-09-03,September,9,CUST0030,Gujarat,Retail Store,Furniture,Table,6,10379.47,0.15,62276.81999999999,9341.523,52935.29699999999,35996.001959999994,16939.295039999997,32.0,UPI
ORD0642,2025-05-19,May,5,CUST0013,Tamil Nadu,Online,Furniture,Table,2,15204.4,0.1,30408.8,3040.88,27367.92,18610.1856,8757.734399999998,31.999999999999996,Credit Card
ORD0643,2025-07-29,July,7,CUST0208,Madhya Pradesh,Retail Store,Beauty,Sunscreen,6,1790.66,0.2,10743.960000000001,2148.7920000000004,8595.168000000001,4469.487360000001,4125.6806400000005,48.0,UPI
ORD0644,2025-01-18,January,1,CUST0285,Maharashtra,Retail Store,Electronics,Headphones,5,17382.16,0.0,86910.8,0.0,86910.8,67790.424,19120.376000000004,22.000000000000004,Credit Card
ORD0645,2025-09-07,September,9,CUST0077,Gujarat,Retail Store,Clothing,Sneakers,2,588.15,0.3,1176.3,352.89,823.41,452.87550000000005,370.5344999999999,44.99999999999999,Credit Card
ORD0646,2025-05-07,May,5,CUST0016,Karnataka,Retail Store,Beauty,Perfume,7,3277.47,0.15,22942.289999999997,3441.3434999999995,19500.9465,10140.49218,9360.454319999999,48.0,UPI
ORD0647,2025-02-01,February,2,CUST0169,Gujarat,Retail Store,Beauty,Shampoo,5,2340.65,0.25,11703.25,2925.8125,8777.4375,4564.2675,4213.17,48.0,Credit Card
ORD0648,2025-09-05,September,9,CUST0198,Madhya Pradesh,Marketplace,Clothing,Sneakers,3,2155.31,0.05,6465.93,323.29650000000004,6142.6335,3378.448425,2764.185075,45.0,Credit Card
ORD0649,2025-05-31,May,5,CUST0219,Karnataka,Online,Beauty,Moisturizer,5,1746.24,0.05,8731.2,436.56000000000006,8294.640000000001,4313.212800000001,3981.4272,47.99999999999999,Net Banking
ORD0650,2025-09-12,September,9,CUST0090,Gujarat,Online,Clothing,Sneakers,7,615.55,0.0,4308.849999999999,0.0,4308.849999999999,2369.8675,1938.9824999999996,44.99999999999999,UPI
ORD0651,2025-01-12,January,1,CUST0099,Gujarat,Retail Store,Beauty,Shampoo,6,2294.04,0.15,13764.24,2064.636,11699.604,6083.79408,5615.80992,48.0,Net Banking
ORD0652,2025-04-13,April,4,CUST0042,Rajasthan,Online,Furniture,Office Chair,5,17723.89,0.1,88619.45,8861.945,79757.505,54235.10340000001,25522.401599999997,31.999999999999996,UPI
ORD0653,2025-07-19,July,7,CUST0166,Gujarat,Online,Beauty,Moisturizer,3,875.85,0.2,2627.55,525.5100000000001,2102.04,1093.0608,1008.9792,48.0,Debit Card
ORD0654,2025-01-10,January,1,CUST0292,West Bengal,Marketplace,Clothing,Sneakers,6,5906.21,0.15,35437.26,5315.589,30121.671000000002,16566.919050000004,13554.751949999998,44.99999999999999,Credit Card
ORD0655,2025-04-11,April,4,CUST0063,West Bengal,Marketplace,Office Supplies,Printer Paper,1,2186.88,0.05,2186.88,109.34400000000001,2077.536,1204.9708799999999,872.5651200000002,42.00000000000001,UPI
ORD0656,2025-09-17,September,9,CUST0028,Telangana,Online,Beauty,Shampoo,1,640.04,0.05,640.04,32.002,608.038,316.17976000000004,291.85823999999997,47.99999999999999,Credit Card
ORD0657,2025-01-01,January,1,CUST0174,Telangana,Retail Store,Furniture,Desk,1,11499.62,0.0,11499.62,0.0,11499.62,7819.741600000001,3679.8783999999996,31.999999999999996,UPI
ORD0658,2025-10-21,October,10,CUST0199,Karnataka,Retail Store,Grocery,Rice,4,856.26,0.1,3425.04,342.504,3082.536,2219.42592,863.1100799999999,27.999999999999996,Debit Card
ORD0659,2025-10-26,October,10,CUST0080,West Bengal,Marketplace,Furniture,Cabinet,7,22973.43,0.15,160814.01,24122.1015,136691.90850000002,92950.49778000002,43741.41072,31.999999999999996,Debit Card
ORD0660,2025-07-14,July,7,CUST0124,Madhya Pradesh,Marketplace,Grocery,Coffee,1,145.71,0.2,145.71,29.142000000000003,116.56800000000001,83.92896,32.63904000000001,28.000000000000004,Cash
ORD0661,2025-12-17,December,12,CUST0084,Karnataka,Online,Clothing,Formal Shirt,7,1713.92,0.05,11997.44,599.8720000000001,11397.568000000001,6268.662400000001,5128.9056,44.99999999999999,UPI
ORD0662,2025-02-06,February,2,CUST0062,Uttar Pradesh,Marketplace,Beauty,Sunscreen,3,1206.18,0.05,3618.54,180.92700000000002,3437.613,1787.55876,1650.05424,48.0,Cash
ORD0663,2025-01-07,January,1,CUST0194,Gujarat,Marketplace,Electronics,Smartphone,4,12292.18,0.1,49168.72,4916.872,44251.848,34516.44144,9735.406559999996,21.999999999999993,Credit Card
ORD0664,2025-10-24,October,10,CUST0128,Maharashtra,Online,Beauty,Face Wash,7,3140.76,0.1,21985.32,2198.532,19786.788,10289.12976,9497.65824,48.00000000000001,Cash
ORD0665,2025-08-19,August,8,CUST0145,Gujarat,Retail Store,Grocery,Rice,5,930.75,0.0,4653.75,0.0,4653.75,3350.7,1303.0500000000002,28.000000000000004,Cash
ORD0666,2025-10-23,October,10,CUST0161,Tamil Nadu,Online,Grocery,Coffee,3,81.17,0.2,243.51,48.702,194.808,140.26175999999998,54.54624000000001,28.000000000000007,Debit Card
ORD0667,2025-10-19,October,10,CUST0071,Telangana,Marketplace,Furniture,Cabinet,4,11257.19,0.25,45028.76,11257.19,33771.57,22964.6676,10806.902399999999,31.999999999999996,Cash
ORD0668,2025-05-07,May,5,CUST0025,Gujarat,Online,Grocery,Cooking Oil,7,108.08,0.1,756.56,75.65599999999999,680.904,490.25088,190.65312,28.000000000000004,UPI
ORD0669,2025-04-03,April,4,CUST0277,Maharashtra,Online,Office Supplies,Pen Set,1,2497.1,0.0,2497.1,0.0,2497.1,1448.3179999999998,1048.7820000000002,42.00000000000001,UPI
ORD0670,2025-05-07,May,5,CUST0172,Delhi,Online,Beauty,Moisturizer,6,410.87,0.0,2465.2200000000003,0.0,2465.2200000000003,1281.9144000000001,1183.3056000000001,48.0,Net Banking
ORD0671,2025-03-28,March,3,CUST0118,Telangana,Retail Store,Electronics,Headphones,1,43637.32,0.25,43637.32,10909.33,32727.989999999998,25527.8322,7200.157799999997,21.999999999999993,Cash
ORD0672,2025-11-25,November,11,CUST0100,Maharashtra,Online,Electronics,Keyboard,3,22685.02,0.1,68055.06,6805.506,61249.554,47774.65212,13474.901879999998,21.999999999999996,Credit Card
ORD0673,2025-09-03,September,9,CUST0197,Uttar Pradesh,Online,Office Supplies,Notebook,7,1379.98,0.1,9659.86,965.9860000000001,8693.874,5042.446919999999,3651.4270800000004,42.00000000000001,Cash
ORD0674,2025-11-03,November,11,CUST0268,Delhi,Online,Grocery,Biscuits,5,642.44,0.3,3212.2000000000003,963.6600000000001,2248.54,1618.9488,629.5912000000001,28.000000000000004,Debit Card
ORD0675,2025-10-06,October,10,CUST0271,Tamil Nadu,Online,Electronics,Headphones,1,27776.66,0.1,27776.66,2777.666,24998.994,19499.21532,5499.778679999999,22.0,Debit Card
ORD0676,2025-07-30,July,7,CUST0109,Madhya Pradesh,Retail Store,Beauty,Moisturizer,4,2528.12,0.05,10112.48,505.624,9606.856,4995.56512,4611.29088,48.0,Debit Card
ORD0677,2025-04-06,April,4,CUST0027,Delhi,Marketplace,Grocery,Rice,7,637.76,0.1,4464.32,446.432,4017.888,2892.87936,1125.00864,28.000000000000004,Net Banking
ORD0678,2025-03-23,March,3,CUST0038,West Bengal,Marketplace,Clothing,T-Shirt,6,5592.05,0.15,33552.3,5032.845,28519.455,15685.700250000002,12833.75475,44.99999999999999,Debit Card
ORD0679,2025-02-04,February,2,CUST0167,Uttar Pradesh,Online,Furniture,Table,5,14064.0,0.15,70320.0,10548.0,59772.0,40644.96000000001,19127.039999999994,31.99999999999999,Cash
ORD0680,2025-07-13,July,7,CUST0166,Karnataka,Marketplace,Office Supplies,Notebook,6,1750.65,0.05,10503.900000000001,525.195,9978.705000000002,5787.648900000001,4191.056100000001,42.0,UPI
ORD0681,2025-05-15,May,5,CUST0178,Telangana,Retail Store,Electronics,Monitor,7,35988.13,0.1,251916.90999999997,25191.691,226725.21899999998,176845.67082,49879.54817999998,21.999999999999993,Cash
ORD0682,2025-12-25,December,12,CUST0122,Madhya Pradesh,Marketplace,Furniture,Office Chair,2,12506.04,0.15,25012.08,3751.812,21260.268000000004,14456.982240000003,6803.285760000001,31.999999999999996,Debit Card
ORD0683,2025-09-09,September,9,CUST0045,Telangana,Marketplace,Office Supplies,Printer Paper,7,1290.5,0.0,9033.5,0.0,9033.5,5239.429999999999,3794.0700000000006,42.00000000000001,Cash
ORD0684,2025-09-28,September,9,CUST0003,Rajasthan,Retail Store,Grocery,Cooking Oil,6,1020.38,0.1,6122.28,612.228,5510.052,3967.2374399999994,1542.8145600000003,28.000000000000007,Debit Card
ORD0685,2025-03-08,March,3,CUST0269,Tamil Nadu,Retail Store,Beauty,Perfume,4,1795.71,0.05,7182.84,359.14200000000005,6823.698,3548.3229600000004,3275.37504,48.0,Credit Card
ORD0686,2025-08-19,August,8,CUST0219,Maharashtra,Online,Electronics,Monitor,4,20171.94,0.1,80687.76,8068.776,72618.984,56642.80752,15976.176479999995,21.999999999999993,Debit Card
ORD0687,2025-09-16,September,9,CUST0291,Tamil Nadu,Online,Clothing,Formal Shirt,1,2168.06,0.15,2168.06,325.209,1842.8509999999999,1013.56805,829.2829499999999,44.99999999999999,Cash
